n 10000, TimeSeries size 10000
0.344,0.37389
0.160,0.100889
0.290,0.274999
-0.581,-0.308097
0.110,0.233416
-0.561,-0.381564
1.139,1.17463
-0.873,-1.19018
-0.299,-0.281993
0.658,0.744929
1.046,0.877307
-3.383,-3.21391
-1.591,-1.5759
1.500,1.01058
-0.876,-0.41909
-1.791,-1.80095
-1.042,-0.98734
1.404,1.299
0.319,0.46575
0.481,0.445018
-0.439,-0.428168
0.337,0.451911
0.673,0.609421
-0.304,-0.126105
-2.649,-2.46374
-0.034,-0.00375299
-0.494,-0.470571
0.268,0.270361
0.301,0.560758
0.328,0.337114
0.647,0.245022
-0.482,-0.252365
-0.360,-0.598022
-1.244,-1.23437
0.036,0.0472653
-2.240,-2.18852
-0.339,-0.399124
0.923,0.939736
1.194,1.16679
1.700,1.70912
-2.094,-2.01932
-0.703,-0.700238
0.574,0.517941
0.822,0.962909
-1.329,-1.34054
-1.097,-1.12996
-0.194,-0.19472
-0.119,-0.213754
-0.058,-0.219333
1.295,1.29585
-0.635,-0.564789
0.455,0.531287
0.222,-0.206096
0.879,0.94841
-0.952,-1.17836
0.421,0.303402
0.548,0.431074
0.022,-0.173594
0.859,0.734243
0.763,0.198561
-1.697,-1.38351
-0.459,-0.578265
-1.143,-1.14194
-0.615,-0.506127
-0.186,-0.222537
0.681,0.636079
-0.728,-0.419448
-0.379,-0.806994
0.470,0.40819
-0.431,-0.460203
0.945,1.23466
0.027,-0.153433
-0.546,-0.717257
0.997,1.16615
-1.239,-1.20041
-0.022,0.665109
0.234,0.255898
-0.470,-0.428751
0.963,0.988621
1.487,1.57244
1.034,0.989577
-2.019,-2.02919
0.305,0.269419
-0.889,-0.911055
-0.401,-0.398074
-1.646,-1.62231
-0.123,0.0499666
0.025,-0.00296724
-0.815,-0.92075
0.404,0.399513
0.987,1.09717
0.155,0.161432
0.028,0.0425923
-0.391,-0.450965
1.001,1.08374
2.143,2.2393
-0.736,-0.752862
-0.064,-0.115519
-0.366,-0.423292
0.697,0.845929
-0.810,-0.809642
-0.430,-0.0873252
-0.328,-0.296319
-0.024,-0.147301
-0.207,-0.180599
-1.412,-1.40912
0.909,0.661542
0.575,0.616359
0.114,0.0534362
0.474,0.465272
0.713,0.745087
-1.897,-2.08232
0.845,0.186865
1.271,1.27016
1.285,1.28288
-0.110,-0.109427
0.126,0.1116
0.727,0.609085
1.235,1.20573
-0.013,-0.152064
-0.143,-0.212902
0.852,0.855929
-3.527,-3.49892
0.888,0.341706
1.254,1.38231
0.441,0.635882
-1.652,-1.44759
-0.520,-0.585678
0.018,0.143248
-2.034,-1.99397
0.913,0.857491
-1.431,-1.38929
0.642,0.638849
-0.021,-0.0365096
0.275,0.278849
-1.518,-1.53334
0.829,0.647817
-0.225,-0.213111
0.167,0.229836
1.379,1.18138
0.115,0.100962
-0.761,-0.973801
0.623,0.506203
1.303,1.0967
-1.388,-1.39106
-0.105,-0.151418
0.756,0.734005
1.618,1.63208
0.885,0.9271
-1.418,-1.38308
-1.558,-1.52226
-0.981,-1.32372
0.092,0.125719
0.551,0.564077
-0.935,-0.933177
-0.016,-0.00660034
0.095,0.0976606
-2.096,-1.9892
-0.394,-0.402085
-0.217,-0.00887349
0.771,0.769956
0.619,0.762623
0.593,0.697172
0.696,0.665992
0.533,0.530777
0.424,0.413548
-0.722,-0.713496
-0.007,-0.243483
0.031,0.109343
0.803,0.521916
1.651,1.67517
-0.359,-0.301108
-0.696,-0.851778
0.603,0.637057
-0.195,-0.101677
-0.877,-0.736772
-0.990,-1.704
-0.360,-0.319555
0.189,0.160861
1.986,2.16482
0.136,0.114026
0.153,0.0791633
0.888,1.23528
1.307,1.19104
-0.231,-0.339
-0.304,-0.334674
-0.435,0.209845
0.607,0.59095
-0.456,-0.533989
1.220,1.47913
0.092,0.270041
0.414,0.531896
0.000,0.130653
0.546,0.549444
0.868,0.840026
-0.101,-0.133195
-0.004,0.113136
2.020,2.03986
0.496,0.244388
-0.475,-0.457637
0.520,0.527963
2.359,2.28843
0.948,0.541656
0.796,0.833188
-0.428,-0.548296
0.992,1.00215
-0.667,-1.29027
-1.143,-1.12552
-0.156,-0.188265
-2.093,-2.06221
-0.860,-0.867686
1.640,1.6536
1.144,1.14883
0.684,0.705317
0.704,0.669332
-1.201,-1.39126
0.978,0.869921
-0.740,-0.539803
-1.242,-1.11822
-2.448,-2.4603
0.627,0.630806
-0.650,-0.703616
0.297,0.383819
0.803,0.773711
-1.753,-1.7624
1.663,1.42515
-1.193,-1.43569
0.783,0.793391
-0.984,-0.97226
0.349,0.419716
-0.280,-0.338721
1.276,1.2644
0.957,1.00766
-0.281,0.141276
-0.117,-0.438654
-0.042,-0.195491
-0.411,-0.447152
0.463,0.485777
0.128,0.121696
1.065,1.06566
1.042,1.42443
0.318,0.341558
-0.045,-0.219102
2.019,1.92066
-0.149,0.115478
0.454,0.454828
1.102,1.01312
0.356,0.369245
-1.330,-1.46605
-0.138,-0.136721
0.561,0.5251
-2.214,-2.53662
1.420,1.4173
0.349,0.482505
1.506,1.59437
-1.731,-1.76297
1.121,1.31412
-0.502,-0.0277311
1.789,1.78961
0.493,0.467749
-1.201,-1.12309
-0.696,-0.733276
-1.613,-1.52628
0.642,0.664151
-1.159,-1.09462
0.064,-0.0473224
0.497,0.162025
0.055,-0.0527378
-0.272,-0.436512
-1.968,-1.98253
0.711,0.579909
0.119,0.239405
0.834,0.715937
-1.224,-1.27145
1.879,1.78362
-0.304,-0.139745
-0.490,-0.476932
-0.034,0.0260034
-0.440,-0.437017
-0.486,-0.700312
0.504,0.408049
0.878,0.8694
0.152,-0.309051
0.428,0.549934
-1.135,-1.14348
0.020,0.0207688
-0.353,-0.73724
0.403,0.407134
-0.922,-0.918026
0.656,0.543064
0.109,-0.151202
-0.036,0.055708
-1.079,-1.15571
0.918,0.914089
-0.450,-0.545837
-0.465,-0.339622
1.488,1.49193
0.637,0.57555
0.747,0.818871
0.584,0.498618
0.372,0.0951281
-0.365,-0.389915
-0.400,-0.249493
1.094,1.09407
-0.115,-0.323329
-1.839,-1.84481
-0.631,-0.772588
-0.375,-0.46207
-0.037,-0.0253837
0.395,0.396249
-0.551,-0.465487
1.101,1.15669
0.592,0.517274
0.626,0.564203
-0.430,-0.148648
-0.304,-0.288099
0.538,0.520141
0.703,0.957099
2.406,2.4136
-2.245,-2.18022
0.721,0.735494
-0.168,-0.0254555
1.437,1.34502
-0.301,0.046339
-1.752,-1.7825
1.858,1.76963
0.266,0.133463
-0.503,-0.83801
-0.205,-0.142135
-1.709,-1.6615
-0.084,-0.0991488
-0.294,-0.38092
0.395,0.404173
-0.993,-1.26649
0.308,0.312257
0.721,0.362924
0.838,0.828315
-1.816,-1.82188
2.058,2.02309
-0.467,-0.315048
0.431,0.372427
-0.365,-0.418908
1.315,1.27568
0.145,0.0595632
0.635,0.623535
-0.014,-0.0488927
0.950,0.855425
0.015,-1.02974
-0.199,-0.0517505
0.863,0.8449
0.112,0.0905595
-0.191,-0.194464
1.000,1.03963
-0.018,0.0612856
-0.757,-0.772162
-0.648,-0.647748
0.202,-0.347097
0.936,1.09431
0.409,0.346023
0.161,-0.0163316
-1.522,-1.41746
0.595,0.217127
-1.708,-1.79641
0.548,0.479367
-0.448,-0.590049
-0.331,-0.323514
-0.327,-0.44488
-0.450,-0.599629
-0.202,-0.209248
0.564,1.22796
0.469,0.558145
-1.501,-1.68041
-2.291,-2.23307
-2.111,-2.09963
-0.396,-0.615227
0.775,0.719971
0.244,0.207351
1.668,1.78532
-1.432,-1.48575
0.895,1.08143
0.178,0.170565
-2.247,-2.11373
-0.883,-0.917993
-1.307,-1.49513
-0.284,-0.447835
-0.636,-0.707813
0.309,0.309199
-1.656,-1.67079
-0.634,-0.619153
0.988,0.93789
0.289,0.52601
-0.268,0.370607
-0.330,-0.320511
-0.838,-1.15551
0.823,0.839591
-0.134,-0.263674
0.337,0.45177
0.165,0.289615
1.376,1.43375
1.606,1.35378
2.788,2.76063
-0.939,-1.03239
-0.396,-0.385299
0.400,0.176542
1.407,1.77809
-2.202,-2.38251
-0.686,-0.520575
0.194,0.332167
-0.309,-0.320483
-2.213,-2.17593
0.359,0.307911
0.550,0.310543
1.467,1.68035
-1.890,-1.79354
-0.263,-0.347573
0.347,0.405617
-0.524,-0.943821
0.389,0.399782
0.392,0.409167
-0.004,-0.0224009
-0.054,0.137365
-0.139,-0.129192
-0.919,-0.911081
0.502,0.814263
-1.210,-1.42626
1.159,1.01145
-0.279,-0.340872
-0.384,-0.111586
0.106,-0.248058
0.986,0.928587
0.927,0.963285
0.399,-0.684412
-0.755,-0.750237
-0.494,-0.686706
0.858,0.829815
-0.328,-0.320788
0.322,0.445062
-1.475,-1.52092
-0.246,-0.19691
0.265,0.143386
1.616,1.55905
1.434,1.43065
-0.501,-0.157546
-0.473,0.0524259
0.204,0.219895
0.370,0.607469
-0.013,-0.100088
0.019,-0.0642791
-0.696,-0.860915
-1.135,-1.07329
0.544,0.437799
0.366,0.318274
0.076,0.0178304
-0.484,-0.445355
-0.940,-0.729107
1.491,1.44419
-0.260,-0.242526
-0.639,-1.0603
0.778,0.791083
-0.573,-0.510655
0.498,0.754088
0.544,0.676892
-1.442,-1.73482
-1.444,-1.35453
0.263,0.262646
-2.483,-2.48259
-1.070,-1.08342
0.817,0.607728
-0.461,-0.306441
0.231,0.187171
-1.951,-2.02956
0.702,0.685063
-1.837,-1.88359
0.259,0.294896
1.065,1.0648
0.181,0.154554
-1.160,-1.15943
-1.010,-1.00346
1.190,1.11484
1.932,1.99464
-0.902,-0.887129
-0.376,-0.274663
-0.891,-0.840356
0.976,0.94938
-0.269,-0.233686
1.173,1.07379
0.562,0.565995
-0.255,-0.321558
1.642,1.91386
0.335,0.155018
0.564,0.618803
1.548,1.49619
-1.125,-1.01994
0.165,0.0925197
0.026,0.0025809
-0.259,-0.214259
-0.282,-0.271061
0.063,0.0446236
-0.780,-0.825467
1.299,1.30344
-0.653,-0.896429
0.310,-0.373435
-0.694,-0.772819
0.396,0.394748
1.339,1.29756
0.437,0.444279
-0.395,-0.648211
0.274,0.139691
0.126,-0.0222053
-0.282,-0.075398
-0.557,-0.560584
0.116,0.0673368
2.051,2.12398
1.091,1.11045
-0.484,-0.621705
-0.112,-0.240281
1.118,1.11454
-2.457,-2.51909
0.964,1.01332
-1.694,-1.71244
0.284,0.345467
1.771,1.76015
0.049,-0.0132605
1.967,1.96886
-1.253,-1.33137
0.029,0.159567
1.505,1.49361
0.094,-0.00323561
0.790,-0.150446
0.494,0.503244
-0.705,-0.684237
0.683,0.673452
-0.091,-0.0916217
-0.468,-0.460697
-1.125,-1.05956
0.799,0.922262
1.101,1.09751
-1.762,-1.7582
0.638,0.676451
1.408,1.68086
-0.376,-0.425924
0.433,0.27225
0.406,0.43147
-0.255,-0.250452
-0.160,-0.181449
1.860,1.65837
1.044,0.987612
1.157,1.11302
0.436,0.504281
0.568,0.484055
0.711,0.777044
-0.141,-0.197246
-1.074,-1.11695
-0.160,-0.106986
-1.195,-1.28277
0.122,0.208963
0.276,0.361277
1.066,1.19012
0.473,0.363096
-1.175,-1.04539
-0.723,-0.756589
-1.651,-1.49325
-0.345,-0.067611
-0.112,-0.270422
-1.654,-1.6434
0.373,0.113353
0.358,0.359008
-0.199,-0.0754204
-1.333,-1.31493
-1.359,-1.40213
0.078,0.105396
-0.488,-0.454549
1.721,1.71298
1.607,1.53192
-0.606,-0.610346
-0.471,-0.454215
-0.108,-0.0595543
0.037,0.247214
-1.776,-1.73758
-0.957,-0.887866
0.232,0.294762
-0.166,-0.192524
-1.044,-1.04043
-0.968,-0.961351
1.702,2.20012
0.281,0.0322942
1.558,1.64643
0.669,0.667686
-0.311,-0.431037
1.658,2.2904
-2.038,-2.12361
-0.380,-0.383292
-1.800,-1.79655
-0.973,-0.978394
0.565,0.477978
0.894,0.611264
-1.313,-1.53148
0.818,0.969368
-0.472,-0.417556
-0.632,-0.450319
-1.012,-1.18561
-0.332,-0.350632
0.221,0.277991
-0.799,-0.65452
-0.019,0.0541511
-0.925,-1.19818
-1.199,-1.12072
-0.302,-0.276368
0.203,0.210995
-0.252,-0.242552
-1.596,-1.60589
-1.602,-1.89781
0.104,-0.033802
-0.335,-0.156382
-0.455,-0.416211
0.630,0.573491
1.151,1.19765
-0.431,-0.521852
-1.231,-1.25719
1.430,1.55547
-0.395,-0.408048
-0.623,-0.902444
-0.831,-0.835499
-0.307,-1.09509
0.176,0.0188178
-0.383,0.569679
-0.746,-0.70849
1.933,1.89235
-1.189,-0.86678
-0.199,-0.221495
-1.350,-1.17561
1.308,1.52471
-0.395,-0.422291
0.901,0.893488
-2.022,-2.01362
-0.049,0.0201505
0.462,0.0920747
-0.544,-0.34405
0.236,0.46426
-1.541,-1.44504
-0.914,-0.919287
-0.141,0.0688309
-0.868,-0.85331
0.289,0.329333
0.717,0.675601
-1.529,-1.5179
-0.804,-0.868793
-2.247,-2.14666
-1.727,-1.7195
0.819,1.03802
0.099,0.189673
-0.519,-0.525893
-0.360,-0.456301
-1.579,-1.57053
-0.684,-0.434467
1.311,1.11664
-0.565,-0.354545
-0.830,-0.448481
-0.394,-0.572156
0.874,0.81316
-1.066,-1.04212
0.847,0.875417
-0.252,-0.241298
-0.197,-0.212405
1.121,1.09644
-0.936,-0.668742
2.720,2.25521
0.467,0.47143
1.149,0.85308
0.252,0.208683
-1.253,-1.32936
0.849,0.936943
-0.736,-0.779897
0.288,0.275699
0.303,0.758284
-0.094,-0.0930349
-0.858,-0.773576
-0.065,-0.0673175
-0.962,-1.03128
-0.155,-0.153771
1.030,0.855691
-0.037,-0.0758739
0.085,0.0871388
-0.754,-0.907272
-0.837,-0.972339
1.155,1.15836
-0.240,-0.207822
-0.153,-0.16739
-0.636,-0.555895
-0.121,-0.229755
-0.034,-0.12048
1.256,1.52063
-0.851,-0.933553
-0.231,-0.168683
-0.095,0.0321495
-0.647,-0.538789
0.028,0.0247629
-0.468,-0.396765
-0.339,-0.338856
0.752,0.723459
0.423,0.296335
-0.342,-0.345953
-0.666,-0.818815
0.280,0.251629
-0.039,0.184316
-1.237,-1.24723
1.349,1.34581
-0.479,-0.32533
-1.335,-1.51575
-1.688,-1.72783
-0.256,-0.422209
0.381,0.393322
-0.462,-0.481784
2.274,1.83791
0.917,0.928176
-0.154,-0.198338
0.485,0.419342
-0.368,-0.483144
0.683,0.908978
0.064,0.0610943
0.196,0.522418
1.787,2.34138
-0.663,-0.491866
-0.849,-0.889039
0.348,0.327541
1.218,1.16846
1.455,1.46223
1.307,1.35353
-1.278,-1.3134
1.045,1.05979
0.969,0.993781
-0.083,-0.0828843
-0.099,-0.0410153
0.394,0.218409
0.477,0.372463
0.792,0.721594
0.093,-0.269481
-1.729,-1.76154
-0.374,-0.344032
-0.338,-0.34367
0.536,0.77269
-0.309,-0.207506
0.189,0.18944
-0.998,-0.929569
0.818,0.816071
-2.151,-1.80157
0.707,0.522447
0.188,0.395157
1.387,1.55848
0.672,0.559625
0.781,0.776651
0.782,0.950688
-0.523,-0.482499
-0.765,-0.80629
0.788,0.811333
-0.488,-0.488017
0.640,0.595787
-0.391,-0.333793
0.001,0.00420958
-0.363,-0.410303
0.722,0.727098
1.427,1.32853
-1.615,-1.62888
-0.454,-0.37977
0.663,0.676797
2.054,2.05793
-0.110,-0.0297993
0.717,0.668886
0.254,0.259763
0.433,0.102472
0.554,0.733941
-0.374,-0.37154
-0.658,-0.50976
-1.654,-1.96967
0.047,0.00432453
1.244,0.791653
-2.106,-2.14938
0.030,0.0199473
-0.612,-0.585511
-1.402,-1.47022
1.954,1.78186
0.864,1.00555
0.378,0.478236
-0.505,-0.519933
2.188,2.41484
1.307,1.30089
0.058,0.0726123
0.202,0.255417
-0.607,-0.559779
1.088,1.1777
-0.630,-0.635181
-0.329,-0.358943
-0.967,-1.36404
1.487,1.34216
0.524,0.631623
-0.775,-0.884114
0.860,0.855138
0.179,0.142049
0.740,0.692522
-0.052,0.015187
0.381,0.168086
-0.387,-0.186627
0.208,0.384911
0.347,0.657155
0.627,-0.106849
0.289,0.316373
-0.178,-0.329366
0.831,0.693883
1.238,1.34519
0.628,0.584446
0.212,0.313508
-1.051,-1.13667
0.767,0.76844
2.473,2.39648
0.039,-0.553246
-1.489,-1.59872
1.589,1.53092
1.855,1.84552
0.959,0.963328
-0.584,-0.518858
1.031,0.948611
-0.207,-0.238689
-0.847,-1.00781
0.113,0.043797
1.917,1.9557
0.119,0.13357
-1.155,-0.768353
-0.523,-0.415929
-0.716,-0.376378
-1.109,-1.07227
-1.262,-1.16285
-1.363,-1.35791
0.729,0.339359
0.049,-0.047358
1.811,1.78021
0.074,0.095095
1.291,1.21611
0.606,0.551172
-1.387,-1.4005
0.909,0.92497
1.221,1.23483
-0.845,-0.862351
-1.545,-1.66704
-0.088,-0.071894
-0.800,-0.776078
-0.789,-0.715842
1.354,1.341
0.102,-0.0230209
0.436,0.347665
-1.618,-1.63542
0.772,0.764181
0.478,0.482195
1.002,1.02272
-0.530,-0.406694
-0.816,-0.827466
1.700,1.9967
-0.212,-0.342913
0.838,0.839745
2.184,2.25249
-0.219,0.0455827
0.403,0.421728
1.484,1.55663
0.847,0.878048
0.382,0.363501
0.046,0.0813123
-1.515,-1.52341
1.293,1.29317
0.726,0.907924
1.130,1.03752
-1.077,-1.03454
0.733,0.630883
-2.484,-2.67242
0.248,0.134995
1.136,1.15864
0.847,0.782101
0.118,0.115036
-1.699,-1.70428
0.868,0.700055
-1.023,-1.01764
-0.075,0.20455
-1.662,-1.65535
-1.240,-1.24497
-0.634,-0.68249
-0.103,-0.0415694
-0.406,-0.493352
-1.165,-1.3233
-0.864,-0.928263
-0.622,-0.646351
-1.019,-0.948888
-0.952,-0.82137
-0.330,-0.191682
-0.269,-0.253674
0.274,0.316254
0.462,0.543583
-0.464,-0.473759
0.460,0.437274
-0.389,-0.5587
-0.041,0.17352
-1.340,-1.37702
-0.135,-0.0825112
-0.133,0.0250599
-0.733,-0.33452
-0.225,-0.262804
-0.309,-0.241649
-0.395,-0.866924
0.373,1.30463
-0.866,-0.952661
-1.340,-1.31967
-0.453,-0.327726
0.083,0.0512649
0.230,-0.328749
-0.089,-0.236254
-1.011,-0.873025
0.240,-0.21907
-1.208,-1.06276
-0.367,-0.368581
0.562,0.470162
0.224,0.556018
2.289,2.17933
-1.244,-1.22065
2.305,2.06959
0.129,0.264904
0.835,1.07879
1.277,1.30388
-0.435,-0.492574
-0.017,-0.00534367
-1.687,-1.63097
0.094,0.068766
0.331,0.381274
1.365,1.46958
1.058,1.0764
-1.162,-1.03994
1.406,1.41029
0.591,0.704211
0.039,0.0542721
-0.290,-0.246181
-1.668,-1.67986
0.816,0.826368
-0.124,-0.127222
-0.201,-0.579107
-1.339,-1.32299
-1.632,-1.67288
-0.917,-0.937866
-0.328,-0.367407
-1.000,-1.16766
0.069,0.235157
0.977,0.974454
-1.109,-1.07137
-0.900,-0.902189
-0.781,-0.996628
0.388,0.406365
1.222,1.0762
-0.631,-0.181238
0.387,0.365875
-0.501,-0.32298
-1.430,-1.42799
2.185,2.2263
0.106,0.102152
1.399,1.39716
-0.973,-1.07273
1.629,1.55305
-0.291,-0.297391
-0.645,-0.406796
-0.877,-1.11752
0.251,0.260483
-0.993,-0.964183
-0.513,-0.520928
-0.405,-0.165709
1.468,1.73993
0.593,0.543627
0.282,0.284366
-1.966,-2.05459
0.439,0.544844
0.126,0.215782
0.086,-0.2039
0.046,0.0521383
0.992,0.968171
0.318,0.306692
0.249,0.258724
-1.145,-1.43502
0.104,-0.0502747
1.742,1.48638
-0.511,-0.0765958
-0.434,-0.415742
-0.113,-0.29524
-1.875,-1.89145
-0.574,-0.394859
0.275,0.225825
0.770,0.967133
-0.571,-0.525447
-0.256,-0.421789
-0.642,-0.617179
-1.282,-1.2818
0.961,1.01997
-1.025,-0.981287
-0.218,-0.0265191
1.469,1.52804
1.015,1.01706
-0.265,-0.0670806
0.528,0.511396
-0.723,-0.722554
-0.728,-0.772274
0.848,0.864899
0.430,0.423454
1.151,1.13152
1.543,1.36934
1.240,1.50704
1.288,1.3396
0.501,0.494579
0.556,0.561893
-3.066,-3.18354
0.635,0.335455
0.207,0.231514
0.157,-0.07646
-0.522,-0.624018
0.665,0.229057
-1.045,-1.04678
-0.560,-0.989099
0.802,0.664314
0.694,0.43652
0.211,0.60179
-0.559,-0.584951
-0.836,-0.820157
0.688,0.620313
0.338,0.335618
0.380,0.355585
-0.495,-0.413578
-0.908,-0.91289
-1.037,-0.950212
0.287,-0.286678
0.907,0.841305
-0.006,0.0208296
-0.053,0.0259998
0.302,0.353428
-0.289,-0.368282
0.624,0.846404
-1.375,-1.23665
1.709,1.5723
-0.145,-0.14206
0.489,0.498498
-0.497,-0.694153
-0.576,-0.536424
-2.077,-1.62091
0.309,0.391964
1.173,1.3572
0.093,0.0989559
-0.133,-0.244101
1.193,1.42626
-0.124,-0.184753
0.340,0.31459
0.269,0.28878
0.159,0.140041
0.480,0.234471
-1.258,-1.26136
0.309,0.232339
-0.292,-0.293546
0.664,0.334686
-0.665,-0.662436
-0.290,0.045178
0.552,0.501072
1.960,1.62364
-0.061,-0.0107602
0.216,0.00863012
0.583,0.489196
0.875,0.935695
-1.227,-1.20607
-0.518,-0.50337
-0.857,-0.969447
0.460,0.455828
-0.924,-0.690605
1.159,1.43022
1.744,1.82472
-0.874,-0.872941
1.702,1.3725
1.314,0.936092
1.039,1.05371
1.321,1.28161
-1.388,-1.43172
-0.861,-0.648244
0.506,0.43029
-1.599,-1.63127
-0.740,-0.737587
-1.501,-1.49422
1.382,1.39816
-0.505,-0.413194
0.191,0.24497
1.435,1.95457
1.008,0.823854
-0.166,-0.15535
1.028,1.00019
2.018,2.01021
-1.204,-0.976161
0.999,1.02531
0.263,0.247575
0.162,-0.0395022
-1.110,-1.09691
0.995,0.875899
-0.591,-0.590133
-0.765,-0.670666
-0.729,-0.737395
-1.519,-1.82714
0.329,0.291571
0.941,0.770951
0.696,0.648132
-0.516,-0.476124
-0.052,-0.0574092
-0.650,-0.662682
-0.062,-0.00519809
-0.861,-0.915419
1.455,1.36862
-1.190,-1.174
-0.910,-0.782732
-0.750,-0.507568
-0.508,-0.481654
0.407,0.86693
0.533,0.653515
1.635,1.63831
-0.732,-1.18166
-1.445,-1.5146
1.241,1.35781
0.934,0.933661
-2.075,-2.0741
0.501,0.571877
-1.259,-1.34006
0.566,0.740463
1.347,0.878748
-1.442,-1.20571
-0.257,-0.330521
0.705,0.518606
0.121,0.0466953
-1.939,-1.96024
-0.216,-0.0766783
0.372,0.793511
2.077,2.16001
-0.623,-0.608207
0.508,0.52716
0.546,0.125554
0.379,0.38689
-0.683,-0.850151
0.270,0.276486
-1.520,-1.39245
0.716,0.698281
-1.480,-1.4701
1.885,1.84524
-0.337,0.507608
0.813,1.5572
-1.207,-1.22711
0.238,0.291879
0.038,0.180662
0.479,0.390766
0.600,0.589954
-1.195,-0.995443
0.039,0.0646654
-0.125,-0.152254
-0.714,-0.561182
0.500,0.22486
-0.221,-0.625412
-0.689,-0.646887
-2.395,-2.35211
1.612,1.60122
1.846,1.78768
0.920,1.0084
1.117,1.07142
-1.487,-1.32963
-1.080,-1.02003
-0.619,-0.61303
-0.014,-0.00899843
1.304,0.996513
-0.355,-0.29926
0.686,0.99366
0.557,0.462534
0.947,0.933122
0.056,0.054883
-1.061,-1.06684
0.865,0.825844
-0.096,-0.10415
-1.297,-1.06864
-0.865,-0.805411
0.731,0.731093
-1.248,-1.24263
-0.193,-0.194221
-1.275,-1.57785
-0.586,-0.57576
-1.037,-1.04743
-0.423,-0.424576
0.753,0.635811
0.741,0.789137
0.246,0.340424
0.623,0.747875
0.478,0.681843
0.385,0.275534
-0.390,-0.390697
1.079,0.871228
-0.870,-1.19628
-0.207,-0.17472
1.176,1.34839
0.393,0.328632
0.817,0.77655
-1.385,-1.365
1.114,1.02269
0.284,0.32897
0.796,0.744058
1.147,1.22463
-1.067,-1.08347
0.839,0.545333
-0.015,-0.0252429
1.320,1.40896
0.572,0.552
-0.139,-0.165145
1.645,1.66676
1.183,1.19313
0.797,0.945282
-1.652,-1.67324
0.202,0.116057
-0.828,-0.653233
-1.279,-1.83505
2.029,1.82649
-0.508,-0.290907
2.043,1.84593
1.017,1.07707
-0.613,-0.616155
0.440,0.197051
0.229,0.286321
0.272,0.348664
-0.337,-0.346867
-0.156,0.00993007
-0.917,-0.915624
-0.031,-0.0546475
-2.286,-2.8351
-0.917,-0.895454
-0.654,-0.713356
1.530,1.67644
1.051,0.637581
1.326,1.3848
1.152,1.0538
0.157,0.377089
-0.230,-0.370909
0.489,0.272884
0.241,0.279188
-1.445,-1.66783
0.268,0.139973
1.073,1.07742
1.357,1.57576
-0.545,-0.617555
1.536,1.46261
1.046,0.643425
0.474,0.507
-0.488,-0.545846
-0.999,-1.11239
0.493,0.531005
-0.477,-0.451909
-0.492,-0.448374
-0.505,-0.710647
0.235,0.2115
-0.914,-0.911701
-0.888,-0.884837
0.567,-0.0354414
0.221,0.600374
-1.045,-0.868096
-0.091,-0.191432
-0.109,-0.0772607
0.700,0.711251
0.619,0.657664
0.599,0.53685
1.635,1.63083
0.297,0.26527
1.227,1.58175
0.692,0.573838
0.848,0.879198
-1.087,-1.02403
0.154,0.333231
-0.528,-0.518281
-0.950,-0.883882
1.430,0.920486
1.701,1.69232
0.061,0.0691736
0.564,0.0107305
0.148,0.226021
-1.158,-1.17997
0.667,1.26996
-0.051,0.0258469
0.017,0.149292
-0.158,-0.226232
-0.114,-0.122307
0.937,0.878669
1.664,1.65313
1.105,1.17278
-1.300,-1.13854
0.992,0.888146
0.321,0.295955
0.247,-0.13125
-0.362,-0.487015
0.807,0.874171
0.772,0.761199
-1.165,-1.12514
0.773,0.718245
-0.966,-0.964459
-0.285,-0.277426
-0.012,0.0741492
1.276,1.40571
2.310,2.32427
-2.231,-2.22451
0.026,0.0607717
1.368,1.36591
0.541,0.346312
-2.327,-2.19055
0.864,0.674724
-0.269,-0.21682
-0.884,-0.458174
-0.143,-0.0994902
0.893,0.953537
0.738,0.740591
-0.121,-0.131478
0.850,0.795871
-1.758,-1.48767
-0.412,-0.214381
0.304,0.306668
0.052,-0.0745392
0.347,0.191911
-0.031,-0.0745148
0.810,0.771854
-0.382,-0.43024
0.404,0.502174
-1.116,-1.12196
-0.286,-0.430408
-1.624,-1.69175
1.219,1.09371
0.538,0.569026
-0.323,-0.469097
-0.787,-0.798025
1.377,1.15741
0.377,0.281596
-0.062,-0.160124
-0.646,-0.626085
0.716,0.641983
-0.228,-0.219934
2.412,2.43126
-1.235,-0.961987
0.104,0.100457
-0.381,-0.304719
0.141,0.17868
0.001,-0.143882
-0.175,-0.183082
-1.002,-0.997111
0.213,0.172387
0.385,0.33091
-0.189,-0.158637
1.115,0.992819
-1.021,-0.941869
-0.035,0.0226781
0.483,0.451857
0.469,0.190588
0.338,0.345059
1.429,1.90366
0.073,0.038597
0.446,0.530118
1.992,1.97594
0.240,0.18802
-0.595,-0.564395
-0.155,-0.0450319
0.407,0.496812
0.791,0.573329
-1.108,-1.09093
1.675,1.64878
-1.114,-1.0702
0.229,-0.279716
0.992,0.414955
0.642,0.592879
-0.743,-0.62168
-0.991,-1.2435
-0.292,-0.210877
-0.558,-0.775559
0.353,0.352275
-0.180,-0.0218342
-0.649,-0.693282
0.867,0.916674
0.662,0.652749
-0.350,-0.324365
0.199,-0.0168012
-0.009,0.272321
1.877,1.88449
-0.547,-0.538152
0.075,0.20504
0.448,0.563309
-1.138,-1.06201
-0.887,-0.866726
0.800,0.639114
0.573,0.38469
-1.140,-1.19881
0.507,0.517971
1.137,1.05606
0.268,0.377376
-1.770,-1.94118
