n 10000, TimeSeries size 10000
0.693,256.228
0.332,-78.8462
1.395,-82.1175
0.964,180.25
0.968,-48.5383
1.055,492.375
1.626,-197.287
-0.899,128.225
1.463,32.7679
-0.632,326.129
0.589,6.48308
-1.187,476.686
-0.678,166.556
0.797,92.813
0.666,-478.961
0.661,-215.294
-0.484,-42.1747
-0.502,-232.804
-0.936,179.763
0.629,-90.6389
0.488,-271.845
0.875,4.76208
0.016,0.180697
0.226,16.5116
-0.550,26.8725
-1.932,-331.182
-0.097,256.627
1.509,-233.32
-0.181,51.8143
0.735,-319.437
0.422,85.9494
-1.117,-16.5754
0.475,-303.756
0.683,-285.794
-0.677,-20.9405
-0.968,-247.807
1.107,-43.607
1.453,-102.673
0.786,62.4257
-0.908,-168.693
0.080,-299.524
0.187,248.646
-0.520,-15.0928
0.832,85.9539
-0.135,-30.6646
0.561,-177.567
-0.293,-69.4952
0.501,129.795
2.640,-485.631
-0.558,125.165
-0.474,-443.206
-0.360,-41.5103
-1.583,86.7091
0.350,-20.1869
0.502,78.7775
1.583,-237.536
1.285,-283.908
-0.885,-38.2488
-0.959,413.519
-0.512,-27.4723
1.334,-235.435
-1.223,176.31
0.013,163.507
-0.085,251.388
0.880,374.032
-0.337,154.236
0.670,-67.454
-0.909,-31.0201
0.088,110.169
0.471,89.3216
0.192,-493.257
-0.473,-44.0659
0.030,-5.23316
-0.285,-126.682
-0.303,174.478
0.773,-245.563
0.316,229.976
1.452,-142.171
-0.106,-199.945
-0.070,95.7608
-0.132,350.378
0.221,-107.464
-2.021,103.325
0.677,-300.657
-0.753,9.73702
-0.471,13.6162
-0.173,98.3758
-0.622,331.733
0.510,56.0902
-2.839,387.166
-0.943,95.0237
1.535,-63.5361
-0.249,-119.874
-0.114,299.049
0.101,92.5361
1.194,30.8099
-0.860,-378.696
0.145,134.552
-1.303,419.876
-0.941,-251.528
-0.181,103.348
-0.414,-37.4239
-0.147,-36.5765
-1.141,93.2228
0.146,195.401
-0.211,-214.685
-0.057,-145.649
1.317,-289.391
0.443,302.321
0.845,-545.32
-0.093,2.9234
0.808,4.0394
-1.259,-20.6657
1.070,-257.004
0.212,176.498
0.843,-105.769
-0.663,19.9036
0.856,87.6239
-0.438,137.519
0.841,-203.16
-0.447,210.918
0.726,-177.374
0.406,-160.742
-1.383,23.4158
-0.260,388.805
1.068,55.681
0.455,669.516
0.941,-200.695
0.470,22.7817
2.127,49.6815
0.395,-307.532
-0.522,-97.0634
1.111,127.447
-1.082,29.3325
0.607,-230.844
0.026,-264.92
0.173,138.424
1.919,-118.631
-0.376,-156.937
-1.205,81.3377
0.349,-228.77
-0.171,-86.2492
-0.431,32.287
-0.533,153.897
0.864,-124.51
0.142,95.8069
-0.273,-61.7087
-0.884,225.413
-1.539,-23.8374
1.723,-238.469
0.670,-0.0546576
-0.388,298.699
-1.553,111.054
0.914,44.6558
-0.568,480.385
0.243,67.2341
-0.221,-301.805
-0.802,395.213
-0.335,-134.128
0.075,221.864
-1.753,580.794
1.083,-49.3824
1.837,-376.228
-0.739,145.75
1.803,-306.475
0.063,249.168
0.105,-26.2792
0.551,328.907
0.226,54.107
-1.052,113.336
-0.792,35.0232
-0.563,287.467
0.139,-143.868
1.040,-145.07
-0.904,-28.7674
0.614,-81.919
1.131,-228.3
-1.341,-26.8569
0.134,233.135
-0.396,-126.358
-1.075,136.383
0.388,-173.415
0.474,-132.333
1.717,-164.796
1.117,251.985
-1.309,-87.9524
0.945,-429.685
2.482,-610.245
-0.941,251.297
0.970,-296.5
-0.424,-225.772
-1.049,170.255
-0.304,122.092
-0.938,504.138
-0.525,627.038
-0.254,225.723
1.915,298.44
0.452,226.112
-0.082,262.425
-1.463,375.185
-0.273,290.471
1.108,-112.777
0.733,308.617
-0.267,278.405
0.379,-289.858
-0.249,-141.445
-1.502,-247.322
-2.458,29.3326
-0.448,57.2688
0.196,-129.685
0.700,1.0854
2.084,-194.562
-1.593,260.781
0.131,31.9133
-0.079,-149.916
-0.941,-43.0369
0.412,-463.819
-1.143,160.298
1.560,-150.662
-0.298,-135.781
1.692,-477.45
-0.164,-90.3919
-1.128,270.025
1.243,209.269
1.929,-119.363
0.946,-272.584
-0.288,-301.932
1.705,-118.312
-0.240,-47.4577
0.002,111.849
-0.826,28.8476
-0.594,-416.638
-0.744,-146.177
-1.762,151.817
-0.458,247.875
0.001,433.889
-1.330,9.98989
-0.758,35.5455
0.257,241.146
-0.032,148.412
-0.765,211.022
2.222,-45.9056
0.445,-164.523
1.907,-43.4867
0.994,90.3227
-0.998,-241.123
0.761,-499.717
-0.363,-50.7203
-0.193,-55.7822
-1.651,107.194
-1.390,106.005
-0.740,-111.635
-0.465,-114.568
1.009,220.066
-0.593,163.997
-1.083,215.193
-1.332,12.3456
0.040,264.825
0.910,161.526
0.824,-263.54
0.788,-22.3076
-0.862,339.137
1.912,-63.3171
-0.262,485.418
-0.679,12.5312
-0.941,-71.0642
-0.114,-167.217
-1.646,328.455
0.371,-220.442
0.925,46.1591
0.872,-106.594
-1.057,-13.9839
0.054,150.647
0.176,-283.3
-0.497,26.8042
0.011,-119.525
-0.616,-195.939
0.600,-347.384
0.986,-126.231
0.874,41.649
-0.009,-476.785
-0.029,365.234
2.488,7.54668
-1.203,538.327
2.225,-187.697
-0.762,220.071
0.574,-229.695
1.807,-284.527
-1.260,473.176
-1.163,-145.515
-0.972,-125.655
-1.510,85.7604
1.703,-528.987
-1.119,298.583
1.284,-312.313
-2.280,-118.598
-0.035,-54.0127
0.601,-166.889
-1.757,-116.703
-0.398,18.1671
-0.139,-7.95992
0.458,-31.8398
-0.782,-9.79142
0.288,-32.4613
1.484,-792.272
1.059,241.985
0.637,-406.853
-0.449,268.045
0.314,-141.143
-0.033,-270.55
-0.465,-80.5432
-1.005,141.508
-0.769,37.5534
-0.365,-94.5994
-0.135,201.053
-0.222,0.573865
-1.617,6.40779
1.125,7.11569
-0.777,216.46
0.496,-205.533
0.712,-180.139
-0.940,78.7745
-1.018,271.35
-1.246,-65.3726
-0.332,-39.1078
1.572,1.91577
-2.864,87.4032
-0.480,-67.6035
0.255,-423.443
0.361,-140.291
-1.037,362.286
0.108,135.78
-1.031,49.9013
-0.725,2.49256
1.497,-204.888
-0.238,-164.471
-0.003,-145.871
-0.091,71.2283
1.638,-66.8343
1.925,-479.413
-0.410,-79.6752
1.011,30.6993
-0.236,-5.65125
0.320,367.294
0.999,115.838
-0.517,-5.12422
0.854,182.495
0.173,312.414
-0.221,-40.3879
-0.150,-23.3962
0.299,-184.159
-0.822,408.409
-0.014,340.024
0.846,-97.5745
-0.890,-127.515
-1.037,-16.0184
-0.904,76.1367
0.913,-69.2312
-0.361,260.767
0.191,109.788
2.133,-289.277
0.197,21.3273
-2.762,-23.5602
0.229,-74.2991
-1.576,365.732
1.033,226.502
0.457,-290.594
-1.515,-157.254
-1.319,53.756
-0.703,-64.3497
-0.648,-371.359
-0.949,-314.373
-0.078,148.997
-1.505,141.748
-0.877,60.4591
-1.022,-23.9336
-0.223,101.99
-0.791,52.8923
-1.568,136.21
-0.147,279.315
1.817,-217.444
-0.149,382.485
-0.552,266.481
1.939,-164.034
0.146,83.6325
0.280,-64.2846
-0.283,17.8578
-1.422,238.814
0.653,-190.204
-0.993,222.401
1.457,29.1665
-0.141,173.992
2.351,13.1822
0.251,194.295
0.236,345.527
0.997,41.4389
-0.132,-246.75
1.496,-83.3086
0.437,21.5918
2.301,-484.927
0.696,-317.256
2.376,-129.114
0.948,186.81
0.824,-338.327
-0.902,47.4259
0.633,-41.1331
-0.480,26.7078
-2.069,63.9354
0.143,0.702996
-1.372,127.087
-0.318,208.725
-1.829,-206.898
-2.411,63.3536
0.907,-69.6632
0.872,-172.255
1.570,-112.216
-0.311,-22.3036
-1.154,-96.7517
1.403,-349.935
0.358,-6.10691
1.324,-158.475
0.530,-192.817
-0.279,65.7925
-0.860,176.521
-1.066,111.888
-0.862,-242.881
0.218,-120.718
-0.722,-301.494
0.686,-93.7131
-0.422,-204.02
-0.765,88.7664
0.702,108.352
-0.661,-132.922
-0.028,153.039
-1.320,350.518
0.964,-5.30718
0.943,-358.028
1.669,-159.462
-1.050,88.4525
0.454,-95.9575
-2.329,127.864
0.390,149.042
2.020,37.1587
2.459,-268.674
-0.626,212.559
-0.755,213.121
0.440,-119.57
-1.503,119.462
-0.996,-51.6586
0.417,-194.442
0.809,181.289
2.181,-72.6592
1.001,-197.202
1.263,-13.465
-0.618,-69.693
-1.383,-123.118
-1.143,108.608
-0.946,-31.273
-0.974,26.1617
0.301,-186.139
-0.063,43.7043
0.190,115.124
0.347,-430.931
-0.402,318.769
-0.122,69.2248
-0.132,240.348
-0.085,-180.485
1.328,8.35714
0.428,-176.273
-1.136,97.9925
2.291,-88.3315
1.069,297.526
0.718,50.3959
-0.120,77.9737
-0.659,81.6486
-1.277,-93.8334
1.004,217.695
0.793,176.02
-1.432,58.8819
0.610,-70.93
-0.588,51.4257
0.492,-418.186
-0.988,179.545
-0.580,-44.3977
-1.681,411.092
0.271,-356.568
-0.750,59.5593
0.029,-34.525
1.307,-9.29622
1.269,66.1039
-0.811,51.6342
-0.601,-13.3211
-0.708,124.667
0.964,139.772
1.363,-936.54
2.248,-114.948
1.582,150.404
-0.576,243.385
-0.661,450.917
2.084,-165.233
0.817,41.0865
0.023,-213.282
-0.406,102.458
-0.977,342.762
1.717,-156.812
-0.044,360.616
0.997,233.13
-0.281,92.9608
-0.547,42.0341
-0.690,-197.18
0.723,180.939
0.453,44.4773
-1.990,166.678
0.190,-218.419
-0.830,135.49
-0.221,64.1832
1.078,-47.4773
0.864,-535.925
0.913,150.64
1.017,-222.795
0.333,-112.044
-0.688,9.62051
1.774,-208.424
0.741,-227.033
0.451,660.333
0.407,-232.595
0.272,-156.363
-0.683,116.603
-0.672,142.362
0.047,208.364
0.833,-86.9107
1.792,-279.424
-0.217,203.046
-0.422,123.04
0.269,32.2788
-0.741,131.186
-0.145,-86.9816
-1.583,239.83
-0.969,-131.795
0.158,-302.159
0.437,45.4747
0.405,-194.746
0.303,-238.019
-1.734,-210.497
0.792,-253.237
-0.390,126.289
0.904,-614.614
-0.149,-4.6399
2.218,-252.889
0.033,-2.38689
-2.211,-15.8691
1.324,-128.324
0.249,18.2502
0.652,-169.58
1.883,-249.259
1.164,-0.504516
-1.533,236.736
-0.473,-216.701
0.227,-94.1646
1.105,-156.49
0.030,168.608
-1.512,183.152
-0.550,138.487
-1.230,-67.3431
-0.608,221.259
1.421,-88.058
-0.062,-82.5591
2.127,168.804
-0.873,-89.677
-0.029,208.124
0.094,106.853
0.184,-56.2899
-0.790,-32.5563
-0.214,18.7824
-0.047,-3.7046
0.506,245.848
-2.498,11.6951
0.274,196.939
1.806,79.8839
1.891,-381.094
-0.596,88.1273
1.194,-78.7479
-0.343,-6.06971
-0.391,-61.1619
0.069,245.925
0.547,238.603
-0.906,-333.674
-1.676,84.8442
-1.421,-31.0575
0.093,56.4288
0.645,-20.9113
-0.601,54.4719
1.906,-330.207
-0.750,37.1597
-1.500,-130.938
0.905,-350.833
0.428,41.3718
-0.221,-154.664
0.869,-15.873
0.440,-242.23
-1.030,-37.6155
-0.280,57.0791
-1.066,189.93
-1.230,-155.352
0.562,-161.448
0.272,29.3201
0.210,144.476
-2.298,-24.9284
-0.179,37.02
0.851,373.076
0.121,397.131
-1.278,117.254
-1.038,81.4559
0.123,134.839
1.177,-245.283
-0.894,292.873
0.549,75.8797
1.835,-94.7358
-1.598,91.5738
-1.239,63.3227
0.191,544.333
-0.750,176.269
0.782,-332.021
-0.045,-336.921
1.835,-185.692
-1.378,-46.6952
-1.190,245.254
-0.962,13.2374
0.257,-326.48
0.927,-235.212
0.962,214.91
-0.570,-46.7349
-1.655,34.7138
-1.366,485.164
-0.376,-23.5367
0.165,301.495
1.405,-168.85
1.167,125.109
1.083,230.14
0.783,18.7198
-0.636,104.997
-0.570,-4.9019
-1.460,313.14
-0.237,-68.7144
-0.063,-28.1724
1.432,-53.5601
-0.050,-71.5656
0.184,-177.93
-0.331,13.7376
0.977,39.3084
-0.904,-326.251
0.752,76.0185
-0.929,39.4577
2.866,-423.763
-0.866,385.826
-0.920,683.593
-1.332,136.203
0.673,-51.0034
-0.344,-102.891
1.488,43.7072
0.783,-499.32
1.079,109.584
-0.523,194.76
-0.918,101.948
1.677,-49.1757
0.726,-86.9559
-1.213,21.0221
-0.043,2.27042
0.224,-41.5292
0.807,-237.886
-0.877,68.739
0.848,25.6522
-1.320,62.0383
-1.473,200.179
1.007,-427.145
0.694,-195.683
0.112,144.748
-0.226,-74.7702
0.296,-8.26481
0.098,13.4332
1.025,26.5898
0.220,256.689
-0.520,55.803
0.498,-334.605
-0.734,359.825
-0.509,331.855
-0.860,-10.6536
-1.313,188.607
1.361,181.714
-0.350,-3.7869
-0.027,39.8671
1.401,-218.831
1.879,-3.22694
-0.498,93.1631
-0.995,244.37
-0.102,-55.1564
0.742,221.421
0.700,-311.407
1.323,-99.6584
-1.129,26.121
1.746,98.7373
-0.336,229.691
-1.270,70.9843
-1.651,14.9633
0.840,-535.063
1.190,-817.491
-0.142,-303.096
0.693,-42.5681
0.462,414.13
-0.865,-89.2268
-1.281,148.193
0.635,204.31
0.301,-260.705
-0.005,46.3117
2.286,-274.994
-1.645,125.18
1.015,-34.2836
0.949,-256.255
0.637,-44.8462
-0.324,174.453
0.784,68.1912
-0.535,226.248
0.667,-208.968
-1.285,1.34593
-0.017,207.606
-0.283,58.823
0.236,473.367
0.495,-209.912
1.545,-27.8727
-1.003,471.226
0.226,-213.762
0.535,97.4292
0.208,95.8564
-0.428,-109.632
0.233,-321.815
-1.526,426.963
-1.555,110.3
0.453,81.1624
-0.136,258.164
-1.216,-28.3557
0.127,72.5735
-0.788,31.9955
0.202,156.59
-0.046,-106.71
1.038,-42.5571
-1.115,492.737
1.486,-195.361
1.153,104.135
1.774,40.1584
0.607,-286.014
-0.211,-4.58993
1.469,-88.7643
-0.174,146.906
1.557,-694.504
-1.587,-130.201
-1.394,135.838
1.048,-412.291
0.515,-36.9016
0.013,-101.569
1.077,-22.1015
-0.763,87.1343
-0.194,185.101
-0.160,130.393
-1.598,40.2516
-1.029,78.5632
0.415,-293.935
0.606,-284.488
-0.631,173.288
1.451,-206.508
-0.202,325.248
-0.475,-35.5621
-0.682,-282.813
1.180,-10.2915
0.851,-543.883
0.079,387.561
-0.352,-304.551
1.040,-379.175
0.056,306.551
1.663,-7.94579
-0.750,-99.2317
-0.907,220.332
0.173,-58.2838
-0.760,-64.1786
-0.740,141.238
1.216,-226.573
-0.072,-202.007
-0.031,295.046
2.340,147.971
-0.243,323.872
0.968,-575.866
-1.948,416.818
0.222,-178.886
-0.366,-71.2864
-2.180,129.071
-1.426,157.278
-1.588,473.787
0.006,22.7149
0.324,-102.162
0.500,-170.048
-0.362,-185.537
1.857,-603.167
-0.275,31.9647
1.103,-65.5823
-1.822,-156.927
-1.635,78.8485
1.035,-259.623
-0.725,165.283
2.000,-227.404
-0.321,136.678
0.728,-47.8465
0.864,0.712252
0.991,-326.768
-0.666,253.853
-0.555,175.814
0.448,-288.849
-1.102,388.978
0.449,-317.089
-0.183,-23.7175
-0.518,348.876
0.547,-225.375
-0.021,125.912
0.183,90.201
-0.411,28.9715
-1.739,262.116
-0.183,148.548
2.110,-21.4961
0.470,-368.569
-2.161,297.324
-0.014,248.812
0.222,491.98
-1.192,-31.1963
-1.045,172.803
-0.776,-188.301
0.113,290.143
-1.295,157.191
-0.021,262.847
-1.690,305.888
1.152,-29.3036
1.594,-557.308
0.518,-218.751
-1.072,150.721
-0.919,-17.7509
-1.563,507.667
-0.631,190.224
0.880,-344.346
0.617,-10.3331
-0.999,150.284
1.568,-327.741
0.457,1.19821
0.083,110.344
-1.003,266.97
-1.218,227.74
-0.064,-202.846
0.459,-280.453
0.502,-207.535
1.148,-378.636
-0.288,155.827
-0.772,15.3193
0.190,-74.2717
-1.498,248.379
-0.101,52.8837
1.687,287.461
0.113,0.469116
0.299,-248.302
-1.316,101.957
-1.077,236.251
0.608,-185.499
-0.702,55.6055
-0.466,-375.294
-1.634,195.785
0.672,-203.452
0.705,334.964
-0.669,-301.879
0.105,-179.938
-0.249,-221.378
2.342,66.578
1.889,18.1989
-1.310,95.7178
1.597,503.967
-0.721,-38.0674
1.097,12.4983
-0.901,-52.2352
0.704,213.783
-0.499,-285.746
0.923,-94.3673
-0.172,-154.916
-0.970,279.928
-0.660,261.022
-1.128,81.3116
0.150,-121.663
2.114,-325.21
-0.773,-7.08934
1.446,-232.452
-0.024,-45.0726
-0.379,239.003
-1.002,21.6734
0.982,-222.088
-1.256,200.732
-0.847,-44.789
0.601,-172.9
0.827,133.557
-0.494,400.121
1.073,-302.307
1.126,84.0379
-1.866,289.07
-1.224,22.9479
-0.874,-124.482
1.894,268.414
-0.246,159.59
0.979,116.515
-0.522,343.573
-1.220,-80.3705
-0.843,213.953
-0.903,-26.0927
0.346,66.7936
0.169,0.957739
-1.040,250.926
-0.464,-66.5996
1.457,-106.065
-0.373,225.727
-1.282,4.82663
-1.035,8.28062
1.980,236.825
-0.245,161.304
1.822,20.9822
1.773,-213.258
-0.136,221.837
0.313,24.6438
0.636,71.5228
1.790,-52.5304
-1.822,157.016
0.440,5.94082
-0.769,-151.749
0.094,-387.878
-0.033,-176.012
0.922,479.224
-0.245,-406.633
0.039,-128.258
1.051,-336.813
-0.423,-316.162
-0.539,263.706
0.341,-152.729
-0.236,200.958
0.714,-345.134
-0.078,123.401
-1.529,112.6
-0.261,-38.5414
-1.282,217.381
1.207,-157.961
0.925,173.049
-1.715,23.2766
-0.336,-208.892
-0.049,-30.1428
0.332,-218.391
-1.480,-251.716
0.091,-79.2201
2.232,339.397
-0.712,-17.2358
-0.058,103.505
0.566,63.7905
-1.171,266.373
0.459,-204.168
1.154,-159.796
-1.484,89.9944
0.852,-570.635
-0.782,84.9132
-0.621,-58.6225
0.520,-252.654
-0.636,-207.927
-1.867,-230.444
0.960,-296.278
-0.476,41.4765
1.603,-563.86
-0.036,-22.97
-0.057,-82.9509
0.821,-8.9004
1.286,490.405
-0.803,-238.138
-0.080,303.534
2.575,-54.6172
-0.069,467.059
1.611,-31.3805
-0.065,-103.91
-1.180,309.366
-2.729,453.083
0.230,196.581
-1.083,13.1492
-0.081,-252.365
0.008,390.743
-0.880,-56.946
1.647,119.851
-1.394,-20.4602
0.331,31.714
-0.279,-8.45435
-1.779,208.301
-0.107,-38.6201
-1.245,-133.28
0.283,-75.6845
0.101,-120.361
0.479,-208.607
-0.229,67.2256
-1.393,257.386
-0.791,160.067
0.658,-47.8433
0.357,226.678
-0.354,240.428
1.171,-31.2779
0.467,-95.7447
-0.878,205.954
-0.682,142.929
-0.425,55.6795
0.191,405.811
0.498,-388.989
1.715,-510.246
1.163,-41.7981
0.844,-173.559
0.815,-415.647
1.546,-40.4132
-0.754,44.0922
0.060,-186.127
-1.180,39.7123
2.302,-552.015
-1.170,538.004
-1.791,-114.616
1.646,-276.085
0.141,-226.13
0.343,-160.355
-0.361,-14.6316
0.382,24.3912
-0.701,-209.643
1.114,432.486
0.507,-40.7076
-1.293,81.1179
1.039,-174.288
-1.046,-197.85
-0.778,482.777
0.326,153.87
-0.783,-60.1157
0.838,-352.048
-0.136,143.911
0.693,5.25608
0.244,475.757
1.078,-163.544
-1.135,461.304
-1.122,264.339
-0.807,239.046
-0.673,168.868
-1.173,-245.263
0.612,-27.5968
-1.069,-108.953
1.242,-266.754
0.204,-162.22
1.295,-38.5228
-2.631,455.04
-0.201,-42.5557
-1.369,167.892
1.827,253.873
0.570,-296.984
2.640,-1005.86
0.323,-227.283
1.020,29.1632
0.446,-199.603
0.203,-205.219
1.879,-161.304
-1.035,167.969
-0.735,13.3061
2.934,-537.88
-0.446,-171.657
0.881,51.3579
0.595,53.5377
1.377,-18.223
0.575,-75.9396
0.256,-19.1796
1.378,-609.343
-1.732,-141.878
-0.476,188.027
0.006,-268.215
1.328,-100.1
0.562,-31.5003
-0.106,333.128
1.387,235.104
0.092,178.661
0.650,-127.37
-0.357,-40.9784
1.066,-307.196
0.057,-159.558
0.378,-115.435
0.993,104.919
-1.826,126.478
-0.369,105.223
-0.677,80.0283
-1.515,-241.619
-0.791,-318.408
0.466,105.307
-0.520,57.0551
0.352,-194.47
-0.212,280.575
0.587,-11.6696
0.957,6.01254
0.790,272.225
0.820,-52.2179
0.700,-202.702
1.423,-89.473
-1.779,336.84
-0.219,-0.342696
-0.460,-426.49
-0.075,105.395
0.307,243.938
1.223,-421.774
0.481,-42.6956
-0.265,-45.8126
1.486,125.603
-0.034,112.821
0.743,-362.753
1.685,-372.657
-0.088,-4.6072
-0.367,-114.955
-0.773,-139.888
-1.022,163.593
-0.230,-206.761
-2.145,-141.7
0.016,224.506
-0.276,-371.168
0.082,-352.784
-0.266,-179.722
-1.143,29.4287
1.048,-28.523
0.136,-214.299
-0.535,-118.909
-1.532,120.546
-0.845,85.9716
0.871,153.57
-0.708,188.755
0.286,-159.019
-1.105,-137.382
0.597,-57.0521
0.049,-232.575
0.897,123.234
0.326,237.857
-1.123,88.8623
-1.314,-43.3906
0.423,328.382
0.316,107.185
-0.242,108.536
-0.174,47.3887
1.791,-301.982
0.657,-228.902
0.449,-184.926
-0.413,321.886
0.178,180.138
0.279,113.537
1.171,-95.5916
0.483,191.37
-0.752,99.6852
1.405,231.344
-2.450,245.115
0.361,278.598
-1.365,339.345
0.563,487.818
-0.085,-48.7673
-1.102,104.581
-0.777,34.034
-1.746,337.571
0.157,223.072
-0.011,-7.4436
0.626,-193.479
-0.515,195.028
-0.920,240.329
-1.305,-237.586
0.621,-138.764
0.311,-345.208
-1.899,261.237
1.211,-279.181
-0.283,-173.164
-1.459,-46.0676
0.765,537.954
-1.801,352.95
0.091,29.2589
-0.749,149.938
-0.990,47.5309
0.261,-149.875
1.451,-97.1028
-0.916,674.925
0.311,279.054
-0.560,-185.869
-0.834,250.386
0.291,167.464
-1.281,266.404
1.034,-57.402
-1.011,-191.527
-0.269,332.571
0.368,-354.151
1.477,-342.363
0.166,487.117
1.056,-151.373
-2.207,313.015
-0.573,358.422
1.034,-286.739
0.743,294.883
-0.413,281.025
0.623,373.126
-0.922,-142.348
1.042,-144.945
0.725,-205.917
1.862,288.301
-0.572,42.3279
0.209,-165.415
-1.209,97.2564
-1.135,257.084
0.059,-103.788
0.585,182.389
0.139,-139.381
-0.010,113.793
0.110,-62.9512
0.595,-282.658
-0.115,55.6517
0.707,-376.018
0.105,-427.989
-0.094,46.7616
1.235,99.0008
0.639,169.425
0.413,-269.557
-1.175,235.255
-1.848,318.774
-0.660,-130.237
-0.335,585.265
0.293,6.188
-0.307,-94.1247
2.151,-329.408
-0.609,-503.006
-0.008,273.275
1.679,-44.1156
-1.541,170.839
1.144,21.7335
-1.714,166.434
-0.730,83.5311
0.775,336.29
-0.645,-205.803
-0.038,-133.944
-0.118,375.871
-1.345,337.507
0.197,20.7641
-0.353,-98.3308
1.083,-62.5413
-0.342,180.91
-0.037,-19.7262
1.138,-89.346
1.821,-258.493
1.579,-424.2
0.750,-69.0681
0.648,-130.824
2.444,-515.047
1.527,-199.538
-1.593,218.496
-1.030,357.596
-0.223,-148.643
-0.275,-66.069
-0.006,78.0228
-0.878,192.308
1.506,257.434
0.770,161.677
1.043,-130.984
0.302,161.322
0.143,118.686
0.926,-23.7192
0.982,116.282
0.487,-10.1378
2.523,-126.67
0.623,-126.442
1.111,-346.982
-0.118,-128.143
-2.022,98.3777
0.843,-297.587
-0.447,1.53739
-0.959,193.33
-0.584,85.3748
-0.037,130.512
-0.139,-128.406
-0.109,-197.324
0.523,293.56
0.467,-148.378
-1.091,32.6465
-1.138,238.969
-1.386,-139.435
-1.390,22.2261
-1.581,203.297
-0.726,149.855
-0.710,45.5458
-0.114,350.11
-0.165,32.7358
0.837,-70.6047
0.206,155.079
0.615,-445.698
1.432,-142.065
-0.205,6.96916
-0.178,186.553
-1.353,-289.1
0.058,47.5843
-1.132,275.444
0.681,-321.797
-2.358,40.7014
1.196,29.2798
-0.668,46.8781
2.080,-478.527
0.376,225.963
-0.621,78.0802
-1.403,-71.726
1.032,-11.9741
0.349,-303.855
0.992,54.7415
0.494,-59.7382
-0.353,59.892
0.931,-290.038
0.618,-563.235
0.683,125.953
0.038,103.778
-0.543,333.305
-1.853,39.014
0.073,-216.385
-0.713,-165.567
-0.878,113.069
-0.725,-76.2705
0.551,-27.8375
-2.143,314.62
-0.172,-7.38711
-0.194,403.237
-1.229,231.765
-1.044,-19.2295
-1.190,47.3709
-0.550,287.214
0.600,5.56894
-1.034,-363.271
-2.283,3.83299
0.307,138.5
2.024,-114.467
-0.537,-27.9541
0.573,-64.7056
0.363,-94.4782
-1.002,307.572
-0.268,215.191
0.340,-595.258
0.979,6.71583
0.109,-303.642
-0.615,-217.363
1.166,-31.4379
0.366,71.436
-0.355,-192.667
0.921,-107.21
-1.467,488.986
0.474,55.5494
-0.235,8.95921
-1.089,34.9774
-0.129,29.945
-0.369,47.9777
0.723,-172.846
0.080,-82.0731
-0.940,35.8671
-0.129,-91.3989
1.110,-349.035
0.143,-66.025
0.496,142.262
0.526,404.295
2.282,-449.898
-0.026,112.766
-0.766,96.8814
-0.393,-166.621
-0.479,-221.781
-0.920,-127.04
-0.731,180.315
-0.540,8.95771
-0.915,-24.9117
-0.765,317.776
0.539,-94.5378
0.031,374.329
-0.595,-67.2574
-0.695,68.1841
-0.516,234.07
0.709,-281.532
-0.077,48.1245
-0.031,-99.6292
-0.815,-45.4244
0.496,-25.9214
-1.085,405.977
-0.298,663.262
0.695,-39.774
-0.622,-182.873
0.744,-141.02
0.013,-323.917
-0.789,-9.83844
-1.351,154.662
1.209,60.3097
-0.921,102.852
1.316,-52.7435
-0.863,-65.3612
1.696,53.9204
-0.898,-39.4739
1.053,-157.862
0.286,49.3416
0.452,13.6761
1.240,-94.5656
-0.205,-222.202
-1.577,-101.216
0.249,578.843
0.413,-549.963
0.435,13.3092
-0.649,120.395
-0.636,170.193
0.533,-284.769
-0.787,-44.5491
0.986,-199.018
-0.314,-111.912
-0.452,73.6151
-0.017,186.896
-1.571,464.545
1.424,61.258
-0.042,-142.768
-0.402,326.569
-1.328,-266.81
0.704,367.053
-0.099,44.163
-1.532,-143.289
0.917,-116.405
-0.556,31.0181
-1.207,-183.723
2.698,-224.972
0.423,-43.6563
0.025,-36.7362
0.107,463.567
0.519,161.555
-0.340,109.863
1.204,-26.8455
-0.561,92.1871
1.629,-70.1235
-1.259,-129.94
-0.695,217.821
0.855,-197.971
-0.351,113.278
-0.211,-263.657
-0.914,-131.662
-1.909,383.085
-1.478,310.201
0.409,-95.3133
0.308,-94.8216
0.096,24.7985
-0.210,545.652
1.178,-5.72063
0.137,-116.899
-1.672,-237.975
0.625,-230.741
0.712,-249.938
-0.246,-44.6212
-0.153,303.234
0.162,235.026
0.108,65.9094
1.234,-375.22
-0.488,194.397
1.209,127.127
0.521,-102.219
-0.892,219.691
0.672,-74.9179
1.234,40.752
-0.436,135.326
0.105,-170.617
-0.398,13.5121
-2.059,49.0762
-1.323,204.348
0.716,-631.583
0.643,216.079
-0.726,-50.4922
0.394,-242.315
-0.042,-591.465
-0.100,64.3147
2.220,-275.629
1.271,-494.841
-0.239,-24.5701
-1.125,181.397
-1.116,405.054
-0.950,-57.3118
0.651,179.284
-0.083,-165.342
-0.982,112.481
-0.754,775.091
0.171,-129.927
0.366,126.055
-0.792,156.158
-1.277,26.4332
1.083,-105.043
-0.052,111.412
-0.069,-138.423
-0.320,8.2027
0.964,-175.344
-0.762,249.851
0.005,-1.40289
-0.932,-39.2232
0.714,178.773
1.394,2.13391
-0.328,376.394
